"X","Y","T","date","hour"
4.3364344100503,6.43820122594936,429.952777777778,2007-04-02,24
4.24963594291259,6.6602132704586,430.355555555556,2007-04-02,10
4.24963214963071,6.6602132704586,430.35625,2007-04-02,10
4.16284114081589,6.54920462432323,430.39375,2007-04-02,10
4.24963816087854,6.54920605048758,430.39375,2007-04-02,10
4.24963434953759,6.6602132704586,430.394444444444,2007-04-02,10
4.24963287969816,6.6602132704586,430.395138888889,2007-04-02,10
5.291246579272,6.10526863450339,430.604861111111,2007-04-02,16
4.24963227609679,6.77122050892701,430.609722222222,2007-04-02,16
4.3364363649633,6.43820122594936,430.6625,2007-04-02,17
4.51002808572774,6.43820883226639,430.663888888889,2007-04-02,17
4.24968363967424,4.44007234002223,430.905555555556,2007-04-03,23
4.16283985946865,6.66021184431406,431.542361111111,2007-04-03,14
4.24963466551727,6.6602132704586,431.542361111111,2007-04-03,14
4.51017400206968,3.77404144967449,431.649305555556,2007-04-03,17
4.24963329337983,6.6602132704586,431.661111111111,2007-04-03,17
5.72549885175943,4.88426969648869,431.679166666667,2007-04-03,17
4.94422536243731,4.44011798942999,431.780555555556,2007-04-03,20
5.29122755295607,6.21627577955721,431.83125,2007-04-04,21
4.77053447539942,5.10614238695808,431.83125,2007-04-04,21
5.55207871079434,3.77416699609178,431.844444444444,2007-04-04,21
4.2496394651724,6.43819884897573,431.884027777778,2007-04-04,22
4.68384947505278,3.44103266365305,432.467361111111,2007-04-04,12
6.15941705268786,5.43940682062795,432.683333333333,2007-04-04,17
4.4232979639845,4.884105653124,432.853472222222,2007-04-05,21
4.24968374320037,4.44007234002223,432.878472222222,2007-04-05,22
4.33649890346771,4.55108159256077,433.686805555556,2007-04-05,17
4.42332453578629,4.32907118909634,433.701388888889,2007-04-05,18
4.24963079381266,6.77122050892701,433.747916666667,2007-04-05,19
3.72885284065428,6.21619020610017,433.834722222222,2007-04-06,21
4.33643703707716,6.43820122594936,433.845138888889,2007-04-06,21
4.16283870046488,6.7712190828023,433.868055555556,2007-04-06,22
3.81560338938711,4.77309539608263,434.266666666667,2007-04-06,7
4.51016904511952,3.88504821813127,434.359027777778,2007-04-06,10
5.0306845127851,7.43731994417953,434.658333333333,2007-04-06,17
6.41977305562074,5.66149364746845,434.791666666667,2007-04-06,20
5.4650584912349,4.8842197702477,434.854861111111,2007-04-07,22
5.20425330264505,7.43734276025288,434.901388888889,2007-04-07,23
5.72503381722217,7.10441203729701,434.924305555556,2007-04-07,23
5.81182494412901,7.10443057613494,434.925,2007-04-07,23
4.07604747461138,6.66021136893352,434.934027777778,2007-04-07,23
4.33651130053353,4.1070541994699,434.935416666667,2007-04-07,23
4.68381621896795,3.88505963128267,434.947916666667,2007-04-07,24
4.0760470504633,6.77121860742741,434.952777777778,2007-04-07,24
4.33650163165469,4.44007471759494,434.977083333333,2007-04-07,24
4.77064041451724,3.88506676450212,435.029166666667,2007-04-07,2
5.20479368705332,3.66310317965737,435.663888888889,2007-04-07,17
4.33650053241801,4.44007471759494,435.777777777778,2007-04-07,20
3.98921739929372,3.21899645683392,435.811805555556,2007-04-08,20
3.64194456685061,4.21806862953055,435.865277777778,2007-04-08,22
5.1176721842454,5.88322967708058,435.881944444444,2007-04-08,22
5.3780985397087,5.7722610967677,435.881944444444,2007-04-08,22
3.90238438835362,3.21899788359876,435.948611111111,2007-04-08,24
5.98604255671049,4.44030058705535,436.049305555556,2007-04-08,2
5.29144696717686,4.77318431358658,436.472222222222,2007-04-08,12
6.41987152467312,5.32847255126487,436.591666666667,2007-04-08,15
4.51020982985404,3.10800120767363,436.735416666667,2007-04-08,19
4.51011960721915,4.77310300399718,436.738194444444,2007-04-08,19
4.4233285352761,4.21806434977846,436.751388888889,2007-04-08,19
5.37826330822687,4.77319810293269,436.7625,2007-04-08,19
3.55506365219252,3.33001978305666,436.85625,2007-04-09,22
3.90246403043261,6.88222776591973,436.884722222222,2007-04-09,22
4.42329982768598,4.884105653124,436.897222222222,2007-04-09,23
5.63885892619609,3.99619719108434,437.915972222222,2007-04-10,23
4.77057159160941,4.66211463795281,438.283333333333,2007-04-10,8
5.37824281910015,4.88420503011921,438.649305555556,2007-04-10,17
4.42334874397477,3.77403716968164,438.652083333333,2007-04-10,17
6.41990422354015,5.21746555541806,438.657638888889,2007-04-10,17
7.11450792361301,4.88468051812914,438.671527777778,2007-04-10,17
5.89909772382139,4.99531467923016,438.673611111111,2007-04-10,17
5.7254048734125,5.32829758148045,438.674305555556,2007-04-10,17
4.33650176541552,4.44007471759494,438.7,2007-04-10,18
6.41990293493401,5.21746555541806,438.720138888889,2007-04-10,18
4.94427479882631,3.99609066983442,438.78125,2007-04-10,20
4.24969950100493,3.77403146302734,438.786111111111,2007-04-10,20
5.2043023477208,7.10432076917405,438.954861111111,2007-04-11,24
5.63870707305366,4.77324517690588,438.959027777778,2007-04-11,24
5.63870731332538,4.77324517690588,438.959722222222,2007-04-11,24
6.41990539681836,5.21746555541806,439.600694444444,2007-04-11,15
5.20425469439984,7.43734276025288,439.625694444444,2007-04-11,16
4.59699180248095,3.88505344915857,439.801388888889,2007-04-11,20
4.24966797824022,5.10611385847627,439.838194444444,2007-04-12,21
5.11776162595409,5.21718740662069,439.884722222222,2007-04-12,22
5.0310719985319,4.21811428021574,439.89375,2007-04-12,22
6.68029509443559,5.32855385515961,439.955555555556,2007-04-12,24
3.9024183062445,4.77309301860905,440.706944444444,2007-04-12,18
3.64188326588839,3.10800120767363,440.772222222222,2007-04-12,20
6.41977421391245,5.66149364746845,440.943055555556,2007-04-13,24
4.85739810098773,4.55111582913577,441.527083333333,2007-04-13,14
3.55518353467241,5.10612907366666,441.759027777778,2007-04-13,19
3.20785448966738,4.32911113288791,441.759722222222,2007-04-13,19
4.33650533644067,4.3290678604467,441.797916666667,2007-04-13,20
6.41990402210348,5.21746555541806,441.913888888889,2007-04-14,23
3.81554161867396,2.88598032360904,441.927777777778,2007-04-14,23
7.54813492890304,5.88392190034449,441.94375,2007-04-14,24
6.33296687608259,5.66146844907518,441.968055555556,2007-04-14,24
4.42335906604991,3.5520236854618,442.540277777778,2007-04-14,14
6.41990462352842,5.21746555541806,442.634722222222,2007-04-14,16
6.41990296987462,5.21746555541806,442.636805555556,2007-04-14,16
6.07283415103949,4.55132885671846,442.645138888889,2007-04-14,16
4.77042711024677,6.3272201899777,442.655555555556,2007-04-14,17
7.20097024758146,5.77277028736137,442.749305555556,2007-04-14,19
4.42322264366917,6.6602189750367,442.775,2007-04-14,20
4.7707077892695,3.10801975586292,442.821527777778,2007-04-15,21
4.07604599190856,5.21711893922341,442.866666666667,2007-04-15,22
4.94424942943915,4.21810429412941,442.9375,2007-04-15,23
4.94425173017598,4.21810429412941,442.940277777778,2007-04-15,24
5.37813332014138,5.55024697143855,442.958333333333,2007-04-15,24
4.33642262042594,6.77122288580009,444.555555555556,2007-04-16,14
4.42321823728831,6.77122621342438,444.555555555556,2007-04-16,14
4.33642468378399,6.77122288580009,445.754861111111,2007-04-17,19
5.1176746409853,5.88322967708058,445.781944444444,2007-04-17,20
6.7668026688628,6.21663946674435,446.659722222222,2007-04-18,17
3.98921842294864,3.44100983607139,446.759722222222,2007-04-18,19
4.24964402127628,6.21618450120342,446.90625,2007-04-19,23
6.8534456613491,6.66069815953678,447.292361111111,2007-04-19,8
6.15947902799594,5.2173928088097,447.46875,2007-04-19,12
5.20427059581165,7.32633541120801,447.725694444444,2007-04-19,18
5.20427178611401,7.32633541120801,447.730555555556,2007-04-19,19
6.50674772251349,5.1064847287356,447.738888888889,2007-04-19,19
4.33652031832768,3.88504060936272,447.759722222222,2007-04-19,19
6.15976714933279,4.10732382760748,447.840277777778,2007-04-20,21
4.4232235273492,6.6602189750367,447.888888888889,2007-04-20,22
4.51014924149097,4.21806862953055,447.925,2007-04-20,23
3.64190280312837,3.44102124986151,447.928472222222,2007-04-20,23
4.4233443908165,3.88504393819931,448.005555555556,2007-04-20,1
5.0311118983365,3.88509387073545,448.395138888889,2007-04-20,10
4.94427617635892,3.99609066983442,448.459027777778,2007-04-20,12
6.33280995298141,6.21650397544031,448.65,2007-04-20,17
4.85740819872023,4.44010895465004,448.757638888889,2007-04-20,19
5.20463371234504,4.77317147523104,448.765277777778,2007-04-20,19
5.29143233551869,4.88419124096712,448.765972222222,2007-04-20,19
4.5101550095762,4.10706180802459,448.809027777778,2007-04-21,20
5.46484243772945,6.10529715938799,448.873611111111,2007-04-21,22
4.33641619216739,6.99323741828289,448.885416666667,2007-04-21,22
6.07269387355131,5.10636348269071,448.889583333333,2007-04-21,22
4.77040593289798,6.54923457377465,448.898611111111,2007-04-21,23
4.59680276087661,6.77123572091956,448.899305555556,2007-04-21,23
3.90237350174475,2.77497133429401,448.918055555556,2007-04-21,23
3.81556001665032,3.4410136406681,448.954861111111,2007-04-21,24
3.90241068557356,4.44007234002223,448.959027777778,2007-04-21,24
5.46519315113491,4.10717165652494,448.986805555556,2007-04-21,1
4.94425065612558,4.21810429412941,448.994444444444,2007-04-21,1
5.37826309556058,4.77319810293269,449.5,2007-04-21,13
3.90239792251802,3.88503823162432,449.636111111111,2007-04-21,16
4.33650037179045,4.44007471759494,449.715972222222,2007-04-21,18
3.90237698219711,2.8859779455704,449.751388888889,2007-04-21,19
4.59681765767243,6.54922126290784,449.801388888889,2007-04-21,20
5.20450710744092,5.66122740029043,449.884722222222,2007-04-22,22
3.3813848937618,3.10801975586292,449.986111111111,2007-04-22,1
3.55505951312578,3.21901310241186,449.988888888889,2007-04-22,1
3.81561826113363,5.21712321843591,450.011111111111,2007-04-22,1
3.81562018521418,5.21712321843591,450.0125,2007-04-22,1
4.5100885206258,5.32813782646014,450.047916666667,2007-04-22,2
4.24968959917914,4.10705182179665,450.677083333333,2007-04-22,17
4.68385921069674,3.3300259656127,450.686805555556,2007-04-22,17
4.07604652012368,3.33000266213072,450.754861111111,2007-04-22,19
4.0760462871092,3.33000266213072,450.756944444444,2007-04-22,19
4.16284135323205,6.66021184431406,450.939583333333,2007-04-23,24
4.33642328893058,6.77122288580009,450.940277777778,2007-04-23,24
4.2496311563283,6.77122050892701,450.940277777778,2007-04-23,24
4.68361175226875,6.54922744295289,450.959722222222,2007-04-23,24
6.5066101009804,5.55051274689837,451.709722222222,2007-04-23,18
3.90238460150147,3.21899788359876,451.792361111111,2007-04-23,20
3.98925470189163,6.7712190828023,451.795833333333,2007-04-23,20
6.94063946613087,5.5506577585527,451.834722222222,2007-04-24,21
4.68362765872618,6.32721305895623,451.834722222222,2007-04-24,21
5.03073825992429,6.99329065876905,451.839583333333,2007-04-24,21
4.07604749232498,7.10424043421069,452.669444444444,2007-04-24,17
6.85379621443294,5.66163390267728,452.781944444444,2007-04-24,20
6.85379649033432,5.66163390267728,452.782638888889,2007-04-24,20
7.28737063374947,6.77186939550948,452.795833333333,2007-04-24,20
5.29100507496754,7.65937034825183,452.795833333333,2007-04-24,20
4.77064114610654,3.88506676450212,452.813194444444,2007-04-25,21
4.94421524414863,4.55112486378827,453.25,2007-04-25,7
6.41990336184766,5.21746555541806,453.589583333333,2007-04-25,15
6.33268357919534,6.66053272679294,453.649305555556,2007-04-25,17
6.41990552195364,5.21746555541806,453.658333333333,2007-04-25,17
6.41990425719244,5.21746555541806,453.659027777778,2007-04-25,17
6.3330959872256,5.21744035561281,453.659722222222,2007-04-25,17
6.41990381718723,5.21746555541806,453.660416666667,2007-04-25,17
5.46462972581234,7.32637676591676,453.772222222222,2007-04-25,20
4.42329765089862,4.884105653124,453.777083333333,2007-04-25,20
3.9892155182994,3.21899645683392,453.811805555556,2007-04-26,20
4.77063879298017,3.88506676450212,453.828472222222,2007-04-26,21
5.72503808114349,7.10441203729701,453.9375,2007-04-26,23
5.55180885386967,5.21725634948492,454.156944444444,2007-04-26,5
5.29139891579346,5.10620514961722,454.159027777778,2007-04-26,5
4.94395860489931,6.88227340126006,454.490972222222,2007-04-26,13
5.20428672578625,7.21532808085877,454.579861111111,2007-04-26,15
4.16286175169009,4.66208468136781,454.627777777778,2007-04-26,16
5.20431892645533,6.99331347611986,454.696527777778,2007-04-26,18
4.33643354194049,6.54920842742865,454.720833333333,2007-04-26,18
5.11771705355816,5.55020846014615,454.772916666667,2007-04-26,20
6.41977353726781,5.66149364746845,454.780555555556,2007-04-26,20
4.59699823578645,3.77404668077403,454.861111111111,2007-04-27,22
5.20464810156906,4.66216456559303,454.879861111111,2007-04-27,22
5.03073699156616,6.99329065876905,454.956944444444,2007-04-27,24
6.41990421631862,5.21746555541806,455.68125,2007-04-27,17
3.64191478932844,3.66303469883279,455.78125,2007-04-27,20
4.68383196655011,3.66304611230426,455.800694444444,2007-04-27,20
4.59701284148053,3.55203319682043,455.807638888889,2007-04-27,20
3.72875040453172,3.88504393819931,455.822222222222,2007-04-28,21
3.20770633336183,2.99703023190815,455.822916666667,2007-04-28,21
4.24967637368264,4.77309301860905,455.834722222222,2007-04-28,21
4.77068708386404,3.33003309933207,455.926388888889,2007-04-28,23
4.07604679791918,5.21711893922341,455.934027777778,2007-04-28,23
4.77063936542935,3.88506676450212,456.000694444444,2007-04-28,1
4.5969549162458,4.44008755649149,456.026388888889,2007-04-28,2
4.07604650236918,5.10611195657728,456.029861111111,2007-04-28,2
4.16285620681724,5.10611243205132,456.070833333333,2007-04-28,3
4.24966912049713,5.10611385847627,456.121527777778,2007-04-28,4
4.24962307119117,7.10424233562956,456.524305555556,2007-04-28,14
4.42334858972894,3.77403716968164,456.565277777778,2007-04-28,15
6.41990440038497,5.21746555541806,456.665277777778,2007-04-28,17
6.41990477355103,5.21746555541806,456.665972222222,2007-04-28,17
3.55502172589099,2.66397996020917,456.679166666667,2007-04-28,17
5.20446177270292,5.99424867139853,456.683333333333,2007-04-28,17
3.98923453488033,4.99510546743382,456.758333333333,2007-04-28,19
4.33641334095088,7.10424471240351,456.775,2007-04-28,20
6.33315867445259,4.99542641734651,456.790277777778,2007-04-28,20
3.72874973529386,3.88504393819931,456.811111111111,2007-04-29,20
4.33649112285848,4.77309539608263,456.823611111111,2007-04-29,21
4.42331972201122,4.44007804619784,456.841666666667,2007-04-29,21
4.3365555499565,2.77497371236664,456.960416666667,2007-04-29,24
3.81554946622579,3.10799359816014,456.984722222222,2007-04-29,1
3.8155549780645,3.21900026153684,456.984722222222,2007-04-29,1
3.90238910807835,3.33000456445597,457.316666666667,2007-04-29,9
6.50671356156285,5.21749170616007,457.592361111111,2007-04-29,15
5.03097796997743,4.9951625251962,457.659722222222,2007-04-29,17
4.07604757290283,3.33000266213072,457.665972222222,2007-04-29,17
5.29141423505391,4.9951981862984,457.679861111111,2007-04-29,17
4.68356940062166,7.10426372659652,457.695138888889,2007-04-29,18
3.64200485807883,5.32813782646014,457.738194444444,2007-04-29,19
5.20428697042712,7.21532808085877,457.741666666667,2007-04-29,19
5.03073834915671,6.99329065876905,457.756944444444,2007-04-29,19
5.11752813448806,6.99330159208301,457.766666666667,2007-04-29,19
4.51010673520829,4.9951168789863,457.778472222222,2007-04-29,20
6.76661535375439,6.7716754425985,457.8125,2007-04-30,21
5.46486344085988,5.994290033061,457.815972222222,2007-04-30,21
4.42323188962289,6.43820455371245,457.825694444444,2007-04-30,21
4.85758325401703,2.6640013631645,457.963194444444,2007-04-30,24
4.85759436709166,2.55299478699222,457.963888888889,2007-04-30,24
5.11796640083245,3.66309129062547,457.971527777778,2007-04-30,24
4.85736374613877,4.88413655984415,458.748611111111,2007-04-30,19
4.07604731497291,6.54920414893559,458.820138888889,2007-05-01,21
4.51002338959556,6.54921603363805,458.820138888889,2007-05-01,21
4.683731914497,4.99512829054019,458.820138888889,2007-05-01,21
4.16284072056878,6.7712190828023,458.861805555556,2007-05-01,22
6.33293670697732,5.77247551783099,458.979166666667,2007-05-01,1
4.33643125182477,6.54920842742865,459.582638888889,2007-05-01,15
4.42334682433384,3.77403716968164,459.629166666667,2007-05-01,16
4.07604828158247,3.33000266213072,459.661111111111,2007-05-01,17
6.5934532016373,5.43953281612499,459.669444444444,2007-05-01,17
5.11778990526603,4.99517346126756,459.763888888889,2007-05-01,19
4.94408261153885,5.77220166742612,459.886805555556,2007-05-02,22
4.59699957370572,3.77404668077403,460.535416666667,2007-05-02,14
5.20428502414367,7.21532808085877,460.671527777778,2007-05-02,17
6.59324167735082,6.10557527701554,460.925,2007-05-03,23
5.03076550914494,6.77127612777753,460.951388888889,2007-05-03,24
5.03073836496516,6.99329065876905,460.95625,2007-05-03,24
3.81553726683011,2.77497371236664,461.689583333333,2007-05-03,18
5.20461892086908,4.88417840279144,461.760416666667,2007-05-03,19
6.50657843994415,5.66151979674466,461.853472222222,2007-05-04,21
3.81556031952273,3.4410136406681,461.916666666667,2007-05-04,23
3.81554980543273,3.10799359816014,461.996527777778,2007-05-04,1
4.5969918498713,3.88505344915857,462.515972222222,2007-05-04,13
6.07288963872531,4.32931513153118,462.565277777778,2007-05-04,15
5.89894537426579,5.66135672034844,462.565277777778,2007-05-04,15
4.42323085184865,6.43820455371245,462.679861111111,2007-05-04,17
3.90238176902841,3.10799122018665,462.723611111111,2007-05-04,18
4.77063998449299,3.88506676450212,462.771527777778,2007-05-04,20
5.46466979055219,7.10436212504131,462.774305555556,2007-05-04,20
3.81558268323817,4.1070541994699,462.816666666667,2007-05-05,21
5.46505756402818,4.8842197702477,462.819444444444,2007-05-05,21
5.29146356552344,4.66217740412844,462.852777777778,2007-05-05,21
5.89909966248723,4.99531467923016,462.871527777778,2007-05-05,22
3.55503013024811,2.77498655395969,462.922222222222,2007-05-05,23
5.03087168309366,5.88321874223425,462.929166666667,2007-05-05,23
4.85714490915243,7.10427893795032,462.935416666667,2007-05-05,23
5.29114254776115,6.77131178088652,462.96875,2007-05-05,24
5.37826290217941,4.77319810293269,463.052083333333,2007-05-05,2
4.33652572389989,3.66302708985182,463.420833333333,2007-05-05,11
4.33649048752084,4.77309539608263,463.522916666667,2007-05-05,14
4.33649045414129,4.77309539608263,463.53125,2007-05-05,14
5.0311258682072,3.7740871029174,463.531944444444,2007-05-05,14
4.33649031532571,4.77309539608263,463.5875,2007-05-05,15
4.07604854786736,3.33000266213072,463.654166666667,2007-05-05,17
4.07604835839374,3.33000266213072,463.655555555556,2007-05-05,17
4.07604671809516,3.33000266213072,463.656944444444,2007-05-05,17
4.16287643675262,3.33000313771238,463.66875,2007-05-05,17
4.07604914927937,3.33000266213072,463.670833333333,2007-05-05,17
4.77059123021383,4.44010087090173,463.78125,2007-05-05,20
6.24622339798379,5.43943011790825,463.904861111111,2007-05-06,23
4.16285465630912,5.4391334341676,463.932638888889,2007-05-06,23
4.0760457848849,5.21711893922341,463.933333333333,2007-05-06,23
4.94430035705153,3.77407711627024,465.744444444444,2007-05-07,19
5.9856698925937,5.99439842914147,465.747916666667,2007-05-07,19
4.77036743551092,6.99326356316454,465.747916666667,2007-05-07,19
6.68033195887122,5.21754686045146,466.707638888889,2007-05-08,18
6.68033143493698,5.21754686045146,466.708333333333,2007-05-08,18
6.33277802958174,6.32751113565348,466.763194444444,2007-05-08,19
3.64193315323396,3.99605500423569,466.817361111111,2007-05-09,21
4.59702771941275,3.33001978305666,466.828472222222,2007-05-09,21
4.4233284614122,4.21806434977846,468.779166666667,2007-05-10,20
6.59341776463902,5.55053984743706,468.780555555556,2007-05-10,20
5.37820815730401,5.10621893838409,468.925,2007-05-11,23
6.33274627802975,6.43851831426061,469.436805555556,2007-05-11,11
6.50633999410898,6.43856965689539,469.660416666667,2007-05-11,17
6.59317086753586,6.3275895768881,469.6625,2007-05-11,17
6.67993233368657,6.43862480268939,469.663888888889,2007-05-11,17
6.766690320856,6.549660996908,469.664583333333,2007-05-11,17
6.41950990541027,6.54955070686652,469.665277777778,2007-05-11,17
6.3327767623825,6.32751113565348,469.680555555556,2007-05-11,17
5.2044911532451,5.77223447242251,469.720138888889,2007-05-11,18
5.98577654223635,5.55037011248394,469.751388888889,2007-05-11,19
3.55519823263575,5.32814305653433,469.963194444444,2007-05-12,24
6.3327481679822,6.43851831426061,470.040277777778,2007-05-12,2
6.33274779545255,6.43851831426061,470.040972222222,2007-05-12,2
6.59316946254073,6.3275895768881,470.599305555556,2007-05-12,15
6.50633956286135,6.43856965689539,470.6,2007-05-12,15
6.33277901236349,6.32751113565348,470.602083333333,2007-05-12,15
6.59316982814626,6.3275895768881,470.61875,2007-05-12,16
6.41957515308587,6.32753633192804,470.619444444444,2007-05-12,16
6.4195419365058,6.43854351018398,470.638194444444,2007-05-12,16
6.50633934715019,6.43856965689539,470.640972222222,2007-05-12,16
6.33277735395122,6.32751113565348,470.663194444444,2007-05-12,17
6.41957637089222,6.32753633192804,470.675694444444,2007-05-12,17
6.33274905188516,6.43851831426061,470.682638888889,2007-05-12,17
6.33274640964216,6.43851831426061,470.683333333333,2007-05-12,17
4.68357709355869,6.99325643274357,470.684027777778,2007-05-12,17
5.46505911303609,4.8842197702477,470.893055555556,2007-05-13,22
5.29100407037152,7.65937034825183,471.679166666667,2007-05-13,17
5.29100593164965,7.65937034825183,471.679861111111,2007-05-13,17
5.29144746998406,4.77318431358658,471.684027777778,2007-05-13,17
6.68000473961686,6.21661046685168,471.731944444444,2007-05-13,19
5.29107469710117,7.2153409152588,471.772222222222,2007-05-13,20
5.63824515290203,7.10439444916925,471.772222222222,2007-05-13,20
6.33274983727963,6.43851831426061,471.779166666667,2007-05-13,20
4.77074898469567,2.66399327760482,471.960416666667,2007-05-14,24
4.42335261778006,3.66303041878046,472.042361111111,2007-05-14,2
6.85356212874665,6.32767657534959,473.688888888889,2007-05-15,18
4.8574633152729,3.88507484881692,473.694444444444,2007-05-15,18
4.85746358015545,3.88507484881692,473.697222222222,2007-05-15,18
5.20464996954795,4.66216456559303,473.796527777778,2007-05-15,20
5.20465095705637,4.66216456559303,473.8,2007-05-15,20
4.33649888298225,4.44007471759494,473.838888888889,2007-05-16,21
3.90238405770884,3.21899788359876,473.85,2007-05-16,21
3.90238947455515,3.44101126279516,473.884722222222,2007-05-16,22
4.85753103791465,3.21903450386741,473.889583333333,2007-05-16,22
4.68383422237526,3.66304611230426,473.890277777778,2007-05-16,22
6.3327473437268,6.43851831426061,473.945833333333,2007-05-16,24
3.20771821169846,3.10803687726754,474.216666666667,2007-05-16,6
4.5101486636943,4.21806862953055,474.497222222222,2007-05-16,13
6.50637409176447,6.32756247900627,474.614583333333,2007-05-16,16
6.41957438901009,6.32753633192804,474.614583333333,2007-05-16,16
6.4195757819471,6.32753633192804,474.615277777778,2007-05-16,16
6.41961007812429,6.21652917206753,474.617361111111,2007-05-16,16
6.50637232031195,6.32756247900627,474.627777777778,2007-05-16,16
6.33274812642654,6.43851831426061,474.634027777778,2007-05-16,16
6.33274678003513,6.43851831426061,474.638194444444,2007-05-16,16
6.33274639607757,6.43851831426061,474.639583333333,2007-05-16,16
4.07604661863617,3.6630228098009,474.89375,2007-05-17,22
5.11780600175293,4.88416651559073,474.897916666667,2007-05-17,23
4.94416869332401,4.99515254008849,474.897916666667,2007-05-17,23
3.81555897500649,3.4410136406681,474.940277777778,2007-05-17,24
4.24963304657614,6.77122050892701,474.956944444444,2007-05-17,24
4.51016714197655,3.88504821813127,475.616666666667,2007-05-17,16
3.55510996725022,3.99606023519077,475.663194444444,2007-05-17,17
5.11776062726661,5.21718740662069,475.832638888889,2007-05-18,21
4.33652760992194,3.66302708985182,475.834722222222,2007-05-18,21
4.42334425647379,3.88504393819931,476.368055555556,2007-05-18,10
6.3327152607504,6.54952551129719,476.393055555556,2007-05-18,10
3.90238625843322,3.33000456445597,476.4,2007-05-18,11
4.68383404103548,3.66304611230426,476.538888888889,2007-05-18,14
4.59700607856084,3.66303993000739,476.540277777778,2007-05-18,14
4.6838342422428,3.66304611230426,476.540277777778,2007-05-18,14
4.68383400293167,3.66304611230426,476.540972222222,2007-05-18,14
6.68007769895024,5.99459620444835,476.579166666667,2007-05-18,15
3.7287127215099,2.99699028140366,476.655555555556,2007-05-18,17
4.59700872586921,3.66303993000739,476.665277777778,2007-05-18,17
4.68383220444974,3.66304611230426,476.665277777778,2007-05-18,17
4.68383151734481,3.66304611230426,476.66875,2007-05-18,17
6.41957590633592,6.32753633192804,476.675,2007-05-18,17
6.50637255943507,6.32756247900627,476.680555555556,2007-05-18,17
6.50633928443114,6.43856965689539,476.696527777778,2007-05-18,18
6.33274551965846,6.43851831426061,476.697222222222,2007-05-18,18
6.50634023549746,6.43856965689539,476.702777777778,2007-05-18,18
3.46826205488655,3.66304611230426,476.746527777778,2007-05-18,19
5.37824576249354,4.88420503011921,476.766666666667,2007-05-18,19
3.81556090957305,3.4410136406681,476.820833333333,2007-05-19,21
5.46501775402504,5.10623367809903,476.947916666667,2007-05-19,24
4.33650032575298,4.44007471759494,476.982638888889,2007-05-19,1
6.50630724114148,6.54957685321252,477.36875,2007-05-19,10
4.42323198990051,6.43820455371245,477.475,2007-05-19,12
5.81223864753212,5.21730912643729,477.501388888889,2007-05-19,13
4.68355843688498,7.21527103908139,477.552083333333,2007-05-19,14
4.68356115800694,7.21527103908139,477.553472222222,2007-05-19,14
6.33277848973313,6.32751113565348,477.582638888889,2007-05-19,15
4.42322199020145,6.6602189750367,477.692361111111,2007-05-19,18
4.42334936222071,3.77403716968164,477.699305555556,2007-05-19,18
4.77063958794943,3.88506676450212,477.708333333333,2007-05-19,18
4.16283904247812,6.7712190828023,477.740972222222,2007-05-19,19
4.5100887964017,5.32813782646014,477.89375,2007-05-20,22
4.85713591995013,7.21528625022137,478.725694444444,2007-05-20,18
4.68376428246579,4.55110061288037,478.834027777778,2007-05-21,21
5.03073796947643,6.99329065876905,478.986111111111,2007-05-21,1
6.5931700454825,6.3275895768881,479.215972222222,2007-05-21,6
4.59703367891171,3.21901310241186,479.608333333333,2007-05-21,16
5.8122856585832,4.99529518449445,479.778472222222,2007-05-21,20
6.33296699785066,5.66146844907518,479.838194444444,2007-05-22,21
4.24972471262845,2.55295816364468,479.86875,2007-05-22,22
3.64189557140894,3.33001455166253,479.902777777778,2007-05-22,23
6.41993912866445,5.1064585776282,479.913194444444,2007-05-22,23
4.33652579077354,3.66302708985182,480.252083333333,2007-05-22,7
6.50637416792198,6.32756247900627,480.626388888889,2007-05-22,16
6.59316938986649,6.3275895768881,480.626388888889,2007-05-22,16
4.42335229277024,3.66303041878046,480.633333333333,2007-05-22,16
4.85713470801171,7.21528625022137,480.682638888889,2007-05-22,17
4.85713678919163,7.21528625022137,480.684722222222,2007-05-22,17
4.85713644812219,7.21528625022137,480.693055555556,2007-05-22,18
4.24968089189535,4.55107921502064,480.697916666667,2007-05-22,18
4.42334667728106,3.77403716968164,480.713888888889,2007-05-22,18
3.46828640679734,3.99606641722706,480.727777777778,2007-05-22,18
5.98590932157173,4.99533512492811,480.8625,2007-05-23,22
5.0307389237166,6.99329065876905,480.942361111111,2007-05-23,24
6.50650905571409,5.88353395104426,480.950694444444,2007-05-23,24
4.33649435330608,4.6620884853782,481.011805555556,2007-05-23,1
3.55507360606251,3.44102648118199,481.580555555556,2007-05-23,15
3.64187868282105,2.99699456181572,481.646527777778,2007-05-23,17
4.85746442000318,3.88507484881692,481.654861111111,2007-05-23,17
4.8574649668018,3.88507484881692,481.659722222222,2007-05-23,17
4.85746444760133,3.88507484881692,481.660416666667,2007-05-23,17
4.85713452538899,7.21528625022137,481.69375,2007-05-23,18
4.94419238275416,4.77313866609924,482.565277777778,2007-05-24,15
5.465057152463,4.8842197702477,482.615277777778,2007-05-24,16
5.29156717997708,3.99613632179848,482.620833333333,2007-05-24,16
6.76676391395989,6.32764662505835,482.651388888889,2007-05-24,17
4.42329935299222,4.884105653124,482.678472222222,2007-05-24,17
5.03085951114938,5.99422585116993,482.678472222222,2007-05-24,17
4.07604681076904,6.66021136893352,482.678472222222,2007-05-24,17
